gene	edgeR.pval.unadjusted	limma.pval.unadjusted	DESeq2.pval.unadjusted
ENSMUSG00000027444	1	0.94178707607005	0.975625981804641
ENSMUSG00000027445	1	0.978171778441698	0.975625981804641
ENSMUSG00000027446	1	0.522308413717403	0.948260278446008
ENSMUSG00000027447	0.200344659624663	0.177131465068266	0.22235370905033
ENSMUSG00000027454	1	0.380837072962343	0.970216284712138
ENSMUSG00000027456	0.892135404803251	0.690191740817246	0.806671364018348
ENSMUSG00000027457	0.15718889214352	0.221731757982285	0.18554233402142
ENSMUSG00000027459	0.10455280350857	0.129016283291623	0.14015193731276
ENSMUSG00000027460	0.500456529091889	0.797580111068932	0.455554480990147
ENSMUSG00000027463	0.704533577533232	0.73922027385951	0.641233004629217
ENSMUSG00000027468	0.952380952380952	0.224446301007341	0.879455142523006
ENSMUSG00000027470	1	0.979273818095438	0.975625981804641
ENSMUSG00000027474	0.272796834890889	0.26825517012766	0.229667570862031
ENSMUSG00000027475	0.134404668813733	0.18036696903702	0.102677463945905
ENSMUSG00000027479	0.70453273970188	0.729323859173211	0.729745247869264
ENSMUSG00000027485	0.000902759470781785	0.00239224123506569	0.00543739083117702
ENSMUSG00000027488	0.837327812010799	0.854824533669489	0.780987852829628
ENSMUSG00000027490	0.264040658695188	0.355574050359177	0.306473788872571
ENSMUSG00000027495	0.405979184078711	0.383690995573157	0.2834305915309
ENSMUSG00000027498	0.0119118415044179	0.00842825026200545	0.00904922899571681
ENSMUSG00000027499	0.578483430655021	0.573112229136133	0.529892473430839
ENSMUSG00000027500	0.743082427382582	0.618648669035121	0.81785209299792
ENSMUSG00000027502	0.195762741638458	0.252363179508447	0.16800520713826
ENSMUSG00000027505	0.899970434778064	0.351496559560522	0.639590062031098
ENSMUSG00000027506	1	0.760393408346433	0.880504059375083
ENSMUSG00000027510	0.159715308789002	0.209125495320759	0.232164327603689
ENSMUSG00000027513	1	0.797082026888075	0.909279195982673
ENSMUSG00000027514	0.547059030332705	0.302922072162009	0.41996507474882
ENSMUSG00000027518	0.0606482818605087	0.00687143823060133	0.29468016187291
ENSMUSG00000027519	0.362476657384137	0.382549596668282	0.410556106490479
ENSMUSG00000027520	0.924308489862132	0.788747623704828	0.907801760221287
ENSMUSG00000027522	0.602194409999947	0.689094255891179	0.655959331898724
ENSMUSG00000027524	0.189088668913834	0.159186558788126	0.206076199544892
ENSMUSG00000027525	0.101629424935489	0.176632854546727	0.101086189195036
ENSMUSG00000027530	1	0.505766111907666	0.948260278446008
ENSMUSG00000027531	0.00220337603338793	0.0047866923024012	0.00166374195791677
ENSMUSG00000027533	0.0143664299944304	0.0232397464468287	0.0301270218932134
ENSMUSG00000027534	0.758428701412286	0.708154934571179	0.695549501688422
ENSMUSG00000027536	0.828407025475357	0.550897543355351	0.707957746144355
ENSMUSG00000027540	0.504009567253146	0.598929247682958	0.570610187494816
ENSMUSG00000027550	0.712032422174981	0.78677721189332	0.674855149991697
ENSMUSG00000027552	0.43779457683135	0.445940841487466	0.405882492515089
ENSMUSG00000027555	0.222209746659555	0.188155564923148	0.223033139035771
ENSMUSG00000027556	0.152560111716056	0.182753951506961	0.627102279547101
ENSMUSG00000027559	0.014391883456576	0.0301244820488436	0.0238016926799899
ENSMUSG00000027560	0.731994641503852	0.639893437718434	0.597092826322129
ENSMUSG00000027562	0.000314393873021605	0.000829215566571531	0.000547331562576156
ENSMUSG00000027564	0.95238095238095	0.224446301007341	0.879455142523006
ENSMUSG00000027568	0.00180752956664279	0.00939288081074451	0.00299888993233767
ENSMUSG00000027569	0.13967973025951	0.094710287580793	0.11317202955653
ENSMUSG00000027573	0.841492349673571	0.844700186760141	0.767067919401659
ENSMUSG00000027577	0.0015392571680365	0.0036198470723895	0.00241080711548348
ENSMUSG00000027579	0.0466027916231699	0.0654016851750598	0.0769934054948554
ENSMUSG00000027581	0.0357412049715864	0.0187750720565982	0.0165484240260662
ENSMUSG00000027583	0.262696821548621	0.123702736958413	0.288878642881445
ENSMUSG00000027597	1	0.610861010266882	0.896504462059613
ENSMUSG00000027598	0.102439646547124	0.0618719398670917	0.139615079734066
ENSMUSG00000027599	0.00717041284396882	0.00966007230076708	0.00413981231687476
ENSMUSG00000027602	0.0766142275518871	0.0659221434814247	0.0833358007367475
ENSMUSG00000027606	0.400815725530933	0.422653124325066	0.568745669195546
ENSMUSG00000027611	0.513347911107508	0.498533582952496	0.47136518380572
ENSMUSG00000027612	0.893821317548617	0.953360160688059	0.995264939241774
ENSMUSG00000027628	0.121425552454118	0.12905970460618	0.133366301532739
ENSMUSG00000027630	0.037106060587651	0.0276524631892844	0.0204062029117015
ENSMUSG00000027636	2.99487367291108e-16	4.48150748099022e-09	1.53412860939108e-11
ENSMUSG00000027641	0.787348239921515	0.50868624432285	0.658671577570078
ENSMUSG00000027643	0.391936389270665	0.433052803302209	0.474058851008167
ENSMUSG00000027649	0.720198348177128	0.511441287699555	0.684696362503203
ENSMUSG00000027651	0.449623928551402	0.518902028115819	0.434074528956931
ENSMUSG00000027654	0.287213563380165	0.317128354173952	0.263173899655278
ENSMUSG00000027656	0.4189422632038	0.257931797099898	0.373295056254057
ENSMUSG00000027660	0.817218469228492	0.740795319383008	0.857324830779314
ENSMUSG00000027661	0.998091698992349	0.56779083333244	0.868329585875232
ENSMUSG00000027663	0.828200763231695	0.834069242236276	0.880868132976017
ENSMUSG00000027665	0.684378902003503	0.726251507046253	0.55465146690039
ENSMUSG00000027667	0.345607618361575	0.278937340984634	0.380153042420313
ENSMUSG00000027669	0.441241457614486	0.292334521983591	0.421726330713968
ENSMUSG00000027670	0.159856556917977	0.124975731189794	0.53203253870223
ENSMUSG00000027673	0.411222019552456	0.44189282549462	0.46204824171466
ENSMUSG00000027677	0.660785674733292	0.778891376654313	0.625617846013995
ENSMUSG00000027679	0.859312555363175	0.40429198960164	0.830877494417388
ENSMUSG00000027680	0.00999187898091803	0.0137534635783422	0.00766343345031461
ENSMUSG00000027684	0.578496535678075	0.530513621429926	0.649048752365434
ENSMUSG00000027690	0.0354295500662031	0.0533651454806666	0.0599777460250005
ENSMUSG00000027694	0.0665316887665833	0.0690605444738651	0.0845853787478422
ENSMUSG00000027698	0.249613431186481	0.255644737631336	0.294489771667353
ENSMUSG00000027702	0.0106283073746383	0.0050395183603294	0.0157492304027027
ENSMUSG00000027703	1	0.97761529760073	0.975625981804641
ENSMUSG00000027706	0.0141505035255959	0.0215924537958846	0.0113558781006033
ENSMUSG00000027712	0.435910623476527	0.362541337260579	0.24441636545554
ENSMUSG00000027713	0.301927992937179	0.272315276642284	0.235617555085726
ENSMUSG00000027718	1	0.9778047118953	0.97487124845998
ENSMUSG00000027720	1	0.591880873978451	0.883020396218455
ENSMUSG00000027737	0.000937708695641287	0.000507950433331208	0.0010401590601978
ENSMUSG00000027739	0.0944982971572274	0.0817532577358579	0.0499456277692367
ENSMUSG00000027742	0.283438665377999	0.228617435919758	0.223592479086718
ENSMUSG00000027744	0.55805437844539	0.104668730135305	0.67435029616991
ENSMUSG00000027746	0.855179945540837	0.712920955433206	0.852429035032524
ENSMUSG00000027748	0.183234381100686	0.0945357044691939	0.188734434180408
ENSMUSG00000027751	0.526241808085311	0.472824888544756	0.571488725731552
ENSMUSG00000027762	0.952380952380949	0.219539942507377	0.879455142523006
ENSMUSG00000027763	0.149959773197937	0.137342121065872	0.134908279953038
ENSMUSG00000027765	0.111529821752193	0.0868926902688753	0.144366609148447
ENSMUSG00000027774	0.783987758054061	0.931642514867556	0.743318693110956
ENSMUSG00000027775	0.064694800711237	0.0682142097571869	0.0300404120051378
ENSMUSG00000027776	0.0525184578913053	0.0813724740109141	0.0622380726101239
ENSMUSG00000027777	0.854496658215399	0.841692891919289	0.94456669392567
ENSMUSG00000027782	0.553902882571321	0.47045728800678	0.527906505731521
ENSMUSG00000027784	0.412034767545352	0.28963932277272	0.312003913319992
ENSMUSG00000027790	0.10755451194804	0.0412498699755202	0.151697009913367
ENSMUSG00000027792	1	0.459716590276729	0.865129503079766
ENSMUSG00000027793	0.000496338815710421	0.00274697493499545	0.00126297796109345
ENSMUSG00000027794	1	0.545636259916763	0.943500759512374
ENSMUSG00000027796	0.00943195119857463	0.0141330112894404	0.00686603138845916
ENSMUSG00000027797	0.720629985819887	0.621729364816149	0.686668711106537
ENSMUSG00000027799	0.489473376388712	0.457046450812415	0.32737473441545
ENSMUSG00000027800	0.551074560907054	0.486330500702538	0.420735860010966
ENSMUSG00000027801	1	0.978171778441698	0.975625981804641
ENSMUSG00000027803	0.0299463392968592	0.0372225328129088	0.0112929189770866
ENSMUSG00000027805	0.123831102547992	0.118620836022455	0.0776764552738315
ENSMUSG00000027806	0.695236708011693	0.714326241294262	0.765703745029809
ENSMUSG00000027808	0.910119929588779	0.934524529714118	0.838677772468817
ENSMUSG00000027809	0.33224295317235	0.367011521790329	0.346661441760979
ENSMUSG00000027810	0.986517437730689	0.906571188404956	0.975326806886629
ENSMUSG00000027811	0.513874326843407	0.717734654386417	0.500330398720001
ENSMUSG00000027820	0.50529441806981	0.5130863985512	0.476045871940071
ENSMUSG00000027822	0.405962173972763	0.402323663115274	0.302978402451254
ENSMUSG00000027823	0.412911120769333	0.59092983663393	0.461225904984693
ENSMUSG00000027824	0.363626598983917	0.282722116004256	0.383090649762876
ENSMUSG00000027827	0.0522438255337751	0.0617906124292847	0.0436507617477335
ENSMUSG00000027828	0.390055231873157	0.406500213930483	0.279403846395654
ENSMUSG00000027831	0.53209072232065	0.189121705263948	0.420714298175041
ENSMUSG00000027832	0.683533299259571	0.460195778874902	0.591315056820284
ENSMUSG00000027833	0.0684366570807617	0.0237281371253879	0.439526167428911
ENSMUSG00000027834	0.723119846033971	0.893969723205682	0.667967531777786
ENSMUSG00000027840	0.173915713372523	0.22620333524717	0.209653762017207
ENSMUSG00000027843	0.512825591830272	0.214863811278641	0.438563719480435
ENSMUSG00000027845	0.584637634316311	0.90266736803402	0.495394571180653
ENSMUSG00000027848	0.393286421944051	0.42960477306683	0.332027989692508
ENSMUSG00000027849	0.822718752301823	0.751585417839047	0.76037038140165
ENSMUSG00000027852	0.0121697228640918	0.0103088047607016	0.00245629226103741
ENSMUSG00000027855	9.21483976847017e-44	5.92792351890237e-18	7.9379698171528e-24
ENSMUSG00000027857	1	0.500876083356184	0.962757995836659
ENSMUSG00000027858	6.5635285962036e-10	1.14701265022558e-06	1.18467166368156e-09
ENSMUSG00000027859	0.0727434355050731	0.0792970911200946	0.076329338462552
ENSMUSG00000027861	0.314444588237392	0.354380603630338	0.307981477032231
ENSMUSG00000027864	8.31791674839372e-05	0.000165379366265205	6.54806731349935e-05
ENSMUSG00000027865	0.093112489540308	0.0835349841030223	0.0750800468787876
ENSMUSG00000027868	0.787065547798665	0.698025729271234	0.641265546371818
ENSMUSG00000027869	0.0908206193430746	0.090610834138199	0.117841278911668
ENSMUSG00000027870	0.977785705657181	0.873223417215871	0.889499339656922
ENSMUSG00000027871	0.0524448557803285	0.143645938748996	0.385775980313252
ENSMUSG00000027875	0.617079342991035	0.627426578944393	0.691876248089959
ENSMUSG00000027876	0.579139033219202	0.8703763510496	0.906605389570686
ENSMUSG00000027878	0.282203393803089	0.262283786797536	0.242375121839556
ENSMUSG00000027879	0.874993599544425	0.93130557902558	0.924700003950827
ENSMUSG00000027880	1	0.59824167904668	0.855857138681949
ENSMUSG00000027886	0.580783771674892	0.638294144812044	0.597741671331685
ENSMUSG00000027887	0.553749367104216	0.561642740259349	0.484055376312955
ENSMUSG00000027890	0.175943861292269	0.249156142703586	0.231225364446995
ENSMUSG00000027894	0.130071854009865	0.127931340952404	0.156946077043256
ENSMUSG00000027895	0.149375734139243	0.198628044162533	0.185871792556375
ENSMUSG00000027896	0.513257628260842	0.606653720368489	0.507403017608862
ENSMUSG00000027900	0.63681443235795	0.661676322447619	0.607088177958916
ENSMUSG00000027901	0.194115610717443	0.338357633622487	0.405567431108715
ENSMUSG00000027902	0.559620783924363	0.139338722124002	0.664936960912977
ENSMUSG00000027905	0.758617642988654	0.753316552604878	0.812703890839639
ENSMUSG00000027907	0.566663545930265	0.397393914456449	0.768568014158711
ENSMUSG00000027908	0.296307756891613	0.276112800575641	0.697982484942685
ENSMUSG00000027913	0.929019754346918	0.249943348431983	0.832601433731431
ENSMUSG00000027927	0.952380952380957	0.219539942507377	0.879455142523006
ENSMUSG00000027932	0.570396744844492	0.929967336711583	0.535030770564766
ENSMUSG00000027933	0.913528859693665	0.905294167353735	0.961998426450166
ENSMUSG00000027935	0.123525459554828	0.115595024249978	0.110298930475926
ENSMUSG00000027937	0.0116324994472348	0.0167552281117729	0.0125380689090845
ENSMUSG00000027938	0.000414382102259438	0.00012806162830587	0.00201648278068918
ENSMUSG00000027939	0.0603109606048409	0.0560927006441286	0.0783090285806623
ENSMUSG00000027944	1	0.885906670093769	0.942965843551942
ENSMUSG00000027947	0.387745145765412	0.233728193654774	0.430281448527941
ENSMUSG00000027950	0.00690884476475832	0.00389169287614436	0.000436692561857166
ENSMUSG00000027952	0.377977743393418	0.40531512637844	0.416368658360538
ENSMUSG00000027953	0.459422778201247	0.442479368021621	0.506541011701118
ENSMUSG00000027954	0.523918151678382	0.457732295014455	0.552928136242754
ENSMUSG00000027956	0.194139487914322	0.126131258203132	0.202149906928154
ENSMUSG00000027957	0.0307522518454122	0.0210707477679917	0.0352970116823767
ENSMUSG00000027959	0.616757959545777	0.522377339630009	0.584947838860679
ENSMUSG00000027961	1	0.630847435275104	0.825423395591728
ENSMUSG00000027962	0.00012461871717503	0.000636224688645704	5.21797145117009e-05
ENSMUSG00000027965	0.133064396463425	0.131304039375332	0.140965453626313
ENSMUSG00000027967	0.786243189106647	0.665960901465199	0.632312283264
ENSMUSG00000027968	0.278024158932963	0.282248149059133	0.26274926724591
ENSMUSG00000027971	0.71103023858404	0.427191845915144	0.744320220083255
ENSMUSG00000027977	0.099158893545742	0.410652439633742	0.104189579249759
ENSMUSG00000027978	0.00387638699909839	0.00824342940204498	0.00667542722534643
ENSMUSG00000027983	1.31858364138333e-06	1.85209520978226e-05	3.39893871462507e-07
ENSMUSG00000027984	0.178387609276965	0.169980362451609	0.128604540755519
ENSMUSG00000027985	0.370412715075239	0.155848974866126	0.429601177158999
ENSMUSG00000027994	1	0.433202493943833	0.871659274831558
ENSMUSG00000027995	0.494769470587209	0.490891422222384	0.468165341168787
ENSMUSG00000027996	0.483402234091871	0.491801647103628	0.362879863025693
ENSMUSG00000027998	0.768423158156239	0.860778555733839	0.699281343716747
ENSMUSG00000027999	0.285075654782004	0.19362774894239	0.270400236400554
ENSMUSG00000028001	0.928931990259798	0.2312902408699	0.835414214029263
ENSMUSG00000028003	0.981432226100374	0.712526388028161	0.823125112167379
ENSMUSG00000028004	0.290360714351365	0.486367785725115	0.32093385717574
ENSMUSG00000028005	0.394093900390234	0.282492711904013	0.462708585188461
ENSMUSG00000028007	0.371817407995589	0.346627512459566	0.40225137881569
ENSMUSG00000028009	1.02323271223354e-16	9.3570397735243e-13	1.3117723836205e-11
ENSMUSG00000028011	1	0.657114427074297	0.948613195271463
ENSMUSG00000028012	0.334526794008455	0.208599262852828	0.291039309785035
ENSMUSG00000028013	0.276859676556206	0.293844956918263	0.244037680824162
ENSMUSG00000028016	0.550904069714018	0.668969208263584	0.573881343640325
ENSMUSG00000028017	0.146364736186379	0.121131055629869	0.183511542200642
ENSMUSG00000028019	0.081191802299517	0.0718034730990552	0.0751481637930845
ENSMUSG00000028020	0.247369050340995	0.237415349872526	0.219099152042291
ENSMUSG00000028023	0.592523979851938	0.847207578009409	0.906605389570686
ENSMUSG00000028024	3.35090967021767e-10	6.68295435258945e-07	1.95662809612662e-10
ENSMUSG00000028029	0.68088726653016	0.673223627962735	0.713037187581689
ENSMUSG00000028030	0.0729725066566601	0.0519214784027321	0.0391195503025005
ENSMUSG00000028031	2.48241963316274e-05	0.000870154010640763	3.21840058536657e-05
ENSMUSG00000028032	0.00022703933159035	0.000196883261881232	1.88915584077363e-07
ENSMUSG00000028033	0.368797493141859	0.517835660960072	0.363954155380269
ENSMUSG00000028034	0.723289218609358	0.707765708539671	0.618205723371691
ENSMUSG00000028036	0.302798560401863	0.237163822856982	0.283335290976416
ENSMUSG00000028037	0.952380952380951	0.241663918890496	0.879455142523006
ENSMUSG00000028039	0.222416303856625	0.349856798416465	0.263677857591162
ENSMUSG00000028040	0.513743742837049	0.333949402758222	0.551676706749795
ENSMUSG00000028044	0.634787317514816	0.262457045688218	0.506611806322197
ENSMUSG00000028048	0.0465517245921085	0.0429333045607167	0.030044092462561
ENSMUSG00000028049	0.936707221998956	0.898151826841952	0.99236631795048
ENSMUSG00000028053	0.646443379006252	0.521373029381795	0.730114331776752
ENSMUSG00000028057	0.537365167473994	0.500765875659277	0.361216270370273
ENSMUSG00000028059	0.214753933302373	0.110228555427509	0.0162893264647171
ENSMUSG00000028060	0.0905094326758452	0.072103314205056	0.0322830343662095
ENSMUSG00000028066	0.339258847092513	0.489701820245821	0.404733810441531
ENSMUSG00000028068	0.00606627599877019	0.00529138703063747	0.00599376007253294
ENSMUSG00000028069	0.765954020714802	0.682874878694424	0.692489296221465
ENSMUSG00000028070	0.55520052392309	0.598206105459287	0.614639291616376
ENSMUSG00000028071	0.656459704417427	0.857282272431329	0.794611529599628
ENSMUSG00000028072	0.20766223283005	0.181240898310681	0.245171205287933
ENSMUSG00000028073	0.980248316546385	0.984404910697188	0.997883526402642
ENSMUSG00000028078	0.617392376892783	0.586501096728841	0.657580423956265
ENSMUSG00000028080	0.668025222180955	0.643369735560116	0.739446289932983
ENSMUSG00000028081	0.807073236600579	0.565099949975204	0.737226218132688
ENSMUSG00000028082	0.623769280737626	0.710426336728709	0.703300055915522
ENSMUSG00000028085	0.945139010408348	0.691127092555096	0.787368392850967
ENSMUSG00000028086	0.846579374981557	0.892214619585879	0.771054709013346
ENSMUSG00000028088	0.643624910091068	0.6625195317976	0.575805538688726
ENSMUSG00000028089	0.0272194837583031	0.0427053414791786	0.0186682108639189
ENSMUSG00000028098	0.502283004239744	0.517649696661578	0.409885378279348
ENSMUSG00000028099	1	0.821051214044597	0.973702218155507
ENSMUSG00000028100	0.110800563263279	0.144937944210581	0.120053444951504
ENSMUSG00000028104	0.274560163847916	0.322868217146732	0.243268371792442
ENSMUSG00000028106	0.964074936077293	0.971534959009345	0.939686339060639
ENSMUSG00000028107	0.0944715752616497	0.0737883269861387	0.0765647331256153
ENSMUSG00000028111	0.268531299973837	0.175459353090015	0.220243304229659
ENSMUSG00000028114	0.00550155125201697	0.0109098387785958	0.00382074728236341
ENSMUSG00000028115	0.177044659106582	0.135633321360431	0.186613597887991
ENSMUSG00000028121	0.0391652753056796	0.0259066691967685	0.00425692342657168
ENSMUSG00000028124	1	0.977367504677749	0.972339712673683
ENSMUSG00000028128	1.25727651128096e-06	3.40810534756994e-05	6.77969649844805e-07
ENSMUSG00000028132	0.293138443295631	0.165742200727115	0.287702820789443
ENSMUSG00000028133	0.562192609752265	0.719559394379197	0.537366022331914
ENSMUSG00000028134	0.666868186849708	0.748667129809829	0.630680534352782
ENSMUSG00000028136	0.124189604410226	0.10796556050407	0.0995701716275633
ENSMUSG00000028137	0.0161946663747005	0.0174745456663471	0.0211606432959969
ENSMUSG00000028139	0.00342525125952125	0.00486502742614818	0.00726356893267651
ENSMUSG00000028140	0.451547842867369	0.40605483950645	0.327013923756439
ENSMUSG00000028141	0.255677989879154	0.217239643358618	0.246786556347096
ENSMUSG00000028145	0.0113088555090665	0.00718076166405249	0.0107690166969615
ENSMUSG00000028148	0.952380952380954	0.219539942507377	0.879455142523006
ENSMUSG00000028149	0.286523244912629	0.288079626010935	0.173419123942824
ENSMUSG00000028150	0.0135953197675932	0.00979095903199153	0.0123299639442608
ENSMUSG00000028152	0.643331571337617	0.884018549838701	0.58586689796622
ENSMUSG00000028156	0.545425200619603	0.802269235640759	0.536348658837978
ENSMUSG00000028158	0.00438037111671649	0.00423339663197868	0.00253894427494602
ENSMUSG00000028159	0.169407197562782	0.179058316781609	0.208926003177234
ENSMUSG00000028165	0.612667618625127	0.558592695408019	0.529646621101595
ENSMUSG00000028167	1	0.755292546726931	0.817882388343308
ENSMUSG00000028172	0.0019269107165959	0.000619302327702147	0.00259040318022205
ENSMUSG00000028173	0.0405149941875105	0.0452737682005499	0.0162006733628934
ENSMUSG00000028174	0.00485759613010405	0.0211040256626574	0.00606716946407033
ENSMUSG00000028176	0.866131847426811	0.849242012296377	0.782730906687158
ENSMUSG00000028180	0.0450514258339227	0.0844891817602367	0.0438034360586323
ENSMUSG00000028182	0.862883075751525	0.88057645847905	0.879997270567404
ENSMUSG00000028184	0.0168951559583588	0.0217738744622078	0.00919204320710501
ENSMUSG00000028186	1	0.979197179607789	0.975625981804641
ENSMUSG00000028187	0.737944356449507	0.726193654621616	0.679947224249569
ENSMUSG00000028189	0.623037139145756	0.80743121645139	0.548975810010435
ENSMUSG00000028191	0.950709134940328	0.853044886555168	0.846799279378131
ENSMUSG00000028194	0.561271516336128	0.477723513993665	0.603554511117058
ENSMUSG00000028195	0.552316793083478	0.387843731088279	0.51721124484844
ENSMUSG00000028199	0.462266233430041	0.413734406581933	0.49925777305717
ENSMUSG00000028201	0.503716833902754	0.604395956384915	0.550176761333913
ENSMUSG00000028211	0.511421170334594	0.268369636163804	0.402206294538711
ENSMUSG00000028212	0.182223200733923	0.111030112180909	0.229471499881848
ENSMUSG00000028214	0.689271957668748	0.473024784296154	0.597581740573134
ENSMUSG00000028217	0.303493196788224	0.478382780863534	0.332112038666477
ENSMUSG00000028218	0.040707741270975	0.0410248167330692	0.0520740934630997
ENSMUSG00000028221	0.808620351242162	0.727689773589176	0.752086824118537
ENSMUSG00000028222	0.969053165612267	0.917825948060504	0.916292924950422
ENSMUSG00000028224	0.252721156160379	0.33277562927022	0.239998313695116
ENSMUSG00000028229	0.911765947147887	0.772561723041137	0.896457564869865
ENSMUSG00000028234	0.408748428363241	0.1165628174999	0.389365722260572
ENSMUSG00000028243	0.109679105365903	0.0999414685406649	0.0968632865805992
ENSMUSG00000028247	1	0.749790507709581	0.925293309085096
ENSMUSG00000028251	0.412350709098554	0.472785081167392	0.395450624390987
ENSMUSG00000028252	0.784660781501108	0.960092338514882	0.800053113788314
ENSMUSG00000028255	0.457543532276116	0.101813782717114	0.796636897589692
ENSMUSG00000028256	0.847713578402966	0.815899035230874	0.824608003604335
ENSMUSG00000028259	0.601929956603411	0.650773363132638	0.59740049969152
ENSMUSG00000028261	0.153206952960958	0.252078742390837	0.14798109769819
ENSMUSG00000028264	1	0.967302932958773	0.991171439276916
ENSMUSG00000028268	0.340418862266463	0.0934121611720126	0.299081745998685
ENSMUSG00000028269	0.0846914404567826	0.0682507756898344	0.507128344519407
ENSMUSG00000028270	0.149141829107737	0.15764961799872	0.163943024996946
ENSMUSG00000028271	0.34659358239962	0.331107161054925	0.309472841904572
ENSMUSG00000028273	0.685250329659817	0.657465102083207	0.635098727869225
ENSMUSG00000028277	0.0565532081458527	0.0947514927875946	0.042669188378241
ENSMUSG00000028278	0.0595052502497419	0.0770334008675579	0.0645324314742265
ENSMUSG00000028280	0.989162942997773	0.81152926589034	0.828745081275904
ENSMUSG00000028282	0.871119629958876	0.919307174166168	0.767852723834397
ENSMUSG00000028291	0.427787149862789	0.353432429902476	0.470103801796406
ENSMUSG00000028293	0.919385085442082	0.577413954057532	0.775945294884385
ENSMUSG00000028298	0.952380952380951	0.229342413431221	0.879455142523006
ENSMUSG00000028307	0.000105201783225232	1.37739754939969e-05	0.00202886859188856
ENSMUSG00000028310	0.00474911323835232	0.0206309684049123	0.00473302068505524
ENSMUSG00000028312	0.0439012107587361	0.100015004468706	0.0553778061117658
ENSMUSG00000028322	0.533299376614658	0.538699681451647	0.539664551767033
ENSMUSG00000028329	0.944451340148961	0.998118688135777	0.873527932539565
ENSMUSG00000028331	1.10831150405423e-15	1.60164860293108e-08	5.96742676809991e-15
ENSMUSG00000028332	1	0.72243023945396	0.982170846653632
ENSMUSG00000028333	0.301018142386129	0.24638806695483	0.223075383551888
ENSMUSG00000028334	0.50119412413917	0.46767311237382	0.483733078077194
ENSMUSG00000028347	0.24462452351012	0.201649256281721	0.160434737431413
ENSMUSG00000028348	0.216743317815214	0.224496460569361	0.209009107867562
ENSMUSG00000028351	0.727748745163933	0.616657476220912	0.806027983955547
ENSMUSG00000028354	0.00786517807395421	0.00385656820200357	0.000642137530760509
ENSMUSG00000028359	0.0288778189129349	0.0426496254412539	0.20813035445051
ENSMUSG00000028362	0.913305860697969	0.718775765328124	0.887777120683235
ENSMUSG00000028364	0.0509595686726919	0.0647334532410252	0.0418178444293083
ENSMUSG00000028367	0.686720736755317	0.668848333559055	0.714327242629798
ENSMUSG00000028369	0.357004573773287	0.0439686223839276	0.366040839664599
ENSMUSG00000028370	0.471189000065164	0.745031581775156	0.53816885766142
ENSMUSG00000028373	0.707042866005148	0.76706173117309	0.783896447620506
ENSMUSG00000028378	0.16870919991415	0.251909761616303	0.194002638619221
ENSMUSG00000028383	0.152024651419012	0.264103235026305	0.15047135042426
ENSMUSG00000028386	0.234485848023289	0.0756078412684249	0.697736813554226
ENSMUSG00000028389	0.0680323696798109	0.164339723807365	0.0763206681075705
ENSMUSG00000028392	0.694486728057275	0.385387881012927	0.515486914884429
ENSMUSG00000028393	5.00552984799488e-47	1.77252680073976e-14	1.62418754048684e-50
ENSMUSG00000028394	0.870945567313421	0.825765200780838	0.776963147829875
ENSMUSG00000028397	0.523397822589053	0.535762480257793	0.563468181137128
ENSMUSG00000028398	0.21353805155158	0.232033381553511	0.130294909783844
ENSMUSG00000028403	0.792368349337669	0.602918398465171	0.748066560919346
ENSMUSG00000028409	0.718231025821729	0.641547083924883	0.643862865883688
ENSMUSG00000028413	0.696285359658252	0.649481709874724	0.594340368048834
ENSMUSG00000028414	1	0.93563219137764	0.974907242655805
ENSMUSG00000028415	1	0.891549906457368	0.978142352211859
ENSMUSG00000028416	0.725221563011016	0.693306394104869	0.802560432031087
ENSMUSG00000028417	1	0.808821255118334	0.886883360286864
ENSMUSG00000028419	0.0809123755433548	0.0893505991332264	0.0601914578657071
ENSMUSG00000028427	1	0.885001207325298	0.977299579150931
ENSMUSG00000028430	0.103122342057125	0.0985925058719156	0.112981042085725
ENSMUSG00000028435	0.549907268114857	0.642784744299636	0.906605389570686
ENSMUSG00000028436	0.831251045639558	0.795253676877752	0.909442918463324
ENSMUSG00000028439	0.567987394219043	0.758508925990743	0.595247941614403
ENSMUSG00000028443	0.0660508097332961	0.0443737716051115	0.0714425898171148
ENSMUSG00000028447	0.00285653608396174	0.00274416032333451	0.00103706888838185
ENSMUSG00000028451	0.557565274937893	0.661500109126382	0.894269438818165
ENSMUSG00000028457	0.8543414990498	0.653532371911134	0.633845412321181
ENSMUSG00000028458	0.864116038045945	0.424469148542824	0.813754792418704
ENSMUSG00000028460	0.0213066671003638	0.0422566202001651	0.0679778881576788
ENSMUSG00000028461	0.74753222884106	0.838534839139342	0.712572660299915
ENSMUSG00000028464	0.806368807936492	0.752758629681159	0.829280592129547
ENSMUSG00000028470	1	0.881786394010467	0.98208687578548
ENSMUSG00000028476	0.30757741645447	0.268078988779389	0.299348995562293
ENSMUSG00000028478	0.755650305477744	0.668234700609237	0.578589417106217
ENSMUSG00000028479	0.287876665188158	0.277289835848312	0.278770327580891
ENSMUSG00000028480	0.182244456514271	0.131568531189802	0.205880754246659
ENSMUSG00000028487	0.789011361049079	0.945809953282379	0.829329898291177
ENSMUSG00000028488	0.316059492457562	0.330928994586462	0.216955724013536
ENSMUSG00000028495	0.880595951236222	0.548651905475902	0.724958150665639
ENSMUSG00000028497	0.582958592005918	0.793826101629408	0.573379805160361
